Category,Name,Brand,Price,Key_Features
Phones and Tablets,"XIAOMI Redmi 15C Dual SIM, 128GB, 6GB RAM, 4G LTE - Midnight Black",XIAOMI,7669,"Brand: Xiaomi | Capacity: 128GB | RAM Capacity: 6GB | Network Type: 4G LTE | SIM Card: Dual SIM | Display Type: IPS LCD, 120Hz | Display Resolution In Pixels: 720x1600 | Display Size: 6.9 Inch | Processor Chipset: Mediatek Helio G81 Ultra (12 nm) | Processor CPU: Octa-core | Operating System Version: Android 15, HyperOS 2 | Battery Capacity: 6000 mAh | Weight: 205 gram | WiFi: Yes | Bluetooth: Yes | Video Recording: 1080p@30fps | Front Camera: 8 MP | Main Camera: 50 MP + QVGA | Number Of Main Camera: Dual Camera | Model Name: Redmi 15C"
Phones and Tablets,"Samsung Galaxy A17 Dual SIM, 256GB, 8GB RAM, 4G LTE - Black",Samsung,12569,"Brand: Samsung | Capacity: 256GB | RAM Capacity: 8GB | Network Type: 4G LTE | SIM Card: Dual SIM | Display Type: Super AMOLED, 90Hz, 800 nits (HBM) | Display Resolution In Pixels: 1080x2340 | Display Size: 6.7 Inch | Processor Chipset: Mediatek Helio G99 (6 nm) | Processor CPU: Octa-core | Operating System Version: Android 15, up to 6 major Android upgrades, One UI 7 | Battery Capacity: 5000 mAh | Weight: 190 gram | WiFi: Yes | Bluetooth: Yes | Video Recording: 1080p@30fps | Front Camera: 13 MP | Main Camera: 50 MP + 5 MP + 2 MP | Number Of Main Camera: Triple Camera | Model Name: Galaxy A17"
Phones and Tablets,Motorola Moto G85 - 6.67-inch 256GB/12GB Dual SIM 5G Mobile Phone - Cobalt Blue,Motorola,12919,Not Available
Phones and Tablets,P47 Wireless Headphones - Black,P47,175.5,"Driver Unit: 40 mm diameter | Color: Black | 5.0 + EDR wireless | Scope of Work: 10 meters | USB Charging Cable: AC input 110~240 V, DC input 5V | Talk Time: 6 hours | Standby Time: Up to 15 hours | Operating Frequency: 2.4 GHz~2.4835GHz | Output Frequency: Class 2 | Noise Reduction Technology: DPS digital signal processor | Supports A2DP function | Automatic Switchover to Incoming Call Function | End Number Redial Function | Large and Small Volume Adjustment | Color: Black"
Phones and Tablets,Full Cover Tempered Glass For Infinix Hot 60 Pro - Black,Infinix,139,Not Available
Phones and Tablets,"Tempered Glass Screen Protector for Xiaomi Redmi Pad SE 11.0"" - Clear",Xiaomi,190,"Screen nano glass anti-fingerprint and anti-broken designed in six layers to absorb shock and provide long-lasting protection from scratches and dust. | The matte finish technology applied on the screen helps to resist fingerprints. | Tempered Glass Screen Protector for Xiaomi Redmi Pad SE 11.0"" - Clear"
Phones and Tablets,"Soundcore R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime",Soundcore,1479,"10mm Drivers: Delivers powerful bass and high-quality sound for an immersive listening experience. | Bluetooth 5.3: Ensures fast, stable, and energy-efficient connectivity with low latency. | Active Noise Cancellation (ANC): Blocks out external noise for a distraction-free audio experience. | 45 Hours Playtime: Combines earbud battery life with the charging case for extended usage (up to 8-10 hours on a single charge for the earbuds). | True Wireless Design: Compact, lightweight, and ergonomic for a comfortable and secure fit. | Touch Controls: Easy-to-use touch controls for managing music, calls, and volume. | IPX5 Water Resistance: Protects against sweat and light splashes, making them ideal for workouts and outdoor activities. | Fast Charging: Quick charge feature provides hours of playtime with just a short charging session. | Dual Mic ENC: Enhanced call quality with environmental noise cancellation for clear voice transmission."
Phones and Tablets,Anker Zolo Wall Charger 30W Black A2698L11,Anker,888,"30W Fast Charger : This charger comes with a USB-C port and a power of 30 W, so you can charge your smartphone, tablet and more three times faster than with the original charger. | Superior Temperature Management : The temperature is kept 13C lower than the industry's standard requirements, setting new standards in 30W charging technology. | Compact And Full Power : The high-quality and transparent 3D housing with innovative stacking technology is 25% more compact than previous models, making it ideal for taking anywhere. | Advanced Gan Ii Technology : Thanks to a 100% higher operating frequency, innovative stacking design and improved circuit structure, the size can be kept small without compromising on performance. | Cool Charging In A Stylish Design : The charger impresses with its compact and slim design and ensures a cool operating temperature, combining a high energy density with efficient temperature management."
Phones and Tablets,Huawei Band 10 - Black,Huawei,1830,Not Available
Phones and Tablets,XIAOMI Redmi 15 4G Dual SIM 256GB/8GB Mobile phone - Black,XIAOMI,9999,Not Available
Phones and Tablets,Celebrat Original Stereo Sound Earphones G27 - Handfree - White,Celebrat,129,"Model Number:G27 | color : white | 1.2 m TPE cable | Audio pin : 3.5mm | Use: Mobile Phone, Computer | Function:vary depending on phone model"
Phones and Tablets,Oraimo Oraimo. SpaceBuds Neo+ Active Noise Cancelling Earphones - Black,Oraimo,880,Not Available
Phones and Tablets,Majentik Majentik. Wireless CarPlay Adapter for CarPlay and Android Auto - CarPlay -,Majentik,1669,Not Available
Phones and Tablets,"Top Store Case Compatible with iPhone 17 Pro Max 6.9-Inch, Cover Silicone Transparent TPU Gorilla Anti-shock Protector Camera Shockproof Corners - Clear",Top,135,"Perfect Compatible for iPhone 17 Pro Max Specially designed case to match the precise cutouts and slim profile of the iPhone 17 Pro Max, ensuring easy access to all buttons, speakers, and charging ports without removing the case. | Enhanced Screen & Camera Protection Raised bezels around the screen and camera provide reliable protection against scratches and direct impact, keeping your phone display safe from daily friction and wear. | Shock-Absorbing Airbag Protection Made from TPU + hard PC materials, built-in airbags around the edges provide extra cushioning to absorb shocks and protect your phone from accidental drops or impacts, preventing scratches, cracks, or daily wear to keep your phone safe. | Crystal Clear Original Look Crafted from high-transparency materials, the case showcases every detail of your phones design, color, and finish. Unlike bulky covers that hide the beauty of your device, this clear case restores the true look of a bare phone while keeping it protected. | Minimalist & Stylish Touch Designed to highlight your phones natural beauty with a smooth, glossy finish that feels great in hand and looks elegant from every angle. | ULTRA SLIM & LIGHTWEIGHT: Extremely Lightweight with Slim Profile so that it does not add any bulk to your Slim Phone."
Phones and Tablets,Earldom Earldom- Bluetooth Headset Wireless In Ear Stereo Handsfree Long Battery Life Business Headset,Earldom,299,Not Available
Phones and Tablets,XIAOMI Redmi 15c Dual SIM 4G 256GB/8GB - Black,XIAOMI,8704,Not Available
Phones and Tablets,"38W Dual-Port Fast Car Charger (USB, Type-C) + Type-C to Type-C Fast Charging Cable by EL-TERND - Black",Dual,224.23,"Specifications: * Type: Dual Charging Car Charger * 38W PD+USB Car Charger * With a Type-C to Type-C Fast Charging Cable The PD+USB Car Charger is a dual charging device that allows you to charge two devices simultaneously. It also supports a wide range of devices. * Fast Charging: Thanks to PD+USB technology, you can charge your device quickly and efficiently. * Multiple Protections: The charger protects your device from damage due to overheating, overcharging, or over-discharging. * Small and Lightweight Design: Easy to carry and store. * Compatible with Most Devices: The charger supports most devices that support USB charging. * Plug the charger into your car's cigarette lighter socket. * Connect the charging cable to your device. * The charger will automatically start charging your device. | If you are looking for other shapes and designs, you can visit our store on Jumia. Just click on the seller's name (EL-TERND) and you will find it at the best price."
Phones and Tablets,"Case and Screen Protector for Huawei Watch Fit 4, All-around Anti Scratch Shockproof Protective Hard PC Full Cover Tempered Glass Compatible with Huawei Watch Fit 4 Clear",Huawei,160,"Compatibility: Bumper case with built-in tempered glass screen protector. Specially designed for Huawei Watch Fit 4. (NOT suitable for any other models) | Premium Material: Made of hard and strong PC. Lightweight, but also heavy duty. Built-in 9H Hardness tempered glass screen protector, fully protects your smartwatch. | Precise Cutting: The precise cut retains full access to control buttons, easy to open or close the installation. You can charge the watch without taking off the case."
Phones and Tablets,T1000 Ultra Series 9 - Smart Watch - Orange,T1000,280,Not Available
Phones and Tablets,Motorola Moto G35 - 6.72-inch 256GB/8GB Dual SIM 5G Mobile Phone - Midnight Black,Motorola,8779,Not Available
Phones and Tablets,Go Shopping Premium Silicone Case for Oppo Reno 15F - Ultra Slim Soft Matte Back Cover - Shockproof with Precise Camera Protection - Black,Oppo,125,"Here are the Highlights for the Oppo Reno 15 F silicone case, optimized for Jumia and formatted for maximum scannability: | Premium Flexible Silicone: Crafted from high-grade, soft-touch silicone that provides a perfect balance of flexibility and rugged durability. | Precision Camera Shield: Features a dedicated design with individual cutouts and raised bezels to keep each camera lens safe from scratches and surface impact. | Ultra-Slim & Lightweight: Engineered to protect your phone without adding bulk, preserving the original slim profile of the Oppo Reno 14 F. | Anti-Fingerprint Matte Finish: The elegant non-glossy surface resists smudges, oil, and fingerprints, keeping your case looking brand new and professional. | Enhanced Non-Slip Grip: The silky-smooth texture provides a secure and comfortable hold, significantly reducing the risk of accidental drops. | Full Access & Tactile Buttons: Precision cutouts ensure easy access to all ports and speakers, with responsive button covers that maintain a satisfying click."
Phones and Tablets,"Honor X6c Dual SIM, 128GB, 6GB RAM, 4G LTE - Midnight Black",Honor,7739,"Brand: Honor | Capacity: 128GB | RAM Capacity: 6GB | Network Type: 4G LTE | SIM Card: Dual SIM | Display Type: TFT LCD / 120Hz | Display Resolution In Pixels: 720 x 1604 | Display Size: 6.6 Inch | Processor Chipset: Mediatek Helio G81 Ultra (12 nm) | Processor CPU: Octa-core | Operating System Version: Android 15, Magic OS 9 | Battery Capacity: 5300 mAh | Weight: 199 gram | WiFi: Yes | Bluetooth: Yes | Video Recording: 1080p@30fps | Front Camera: 5 MP | Main Camera: 50 MP + QVGA | Number Of Main Camera: Dual Camera | Model Name: X6c"
Phones and Tablets,Stainless Steel Strap for Huawei GT5 46mm - Silver,Huawei,170,High quality and durable stainless steel material | Easy to adjust the length to fit your wrist | All mesh bracelets passed Pulling Force Test | Contracted design style for a sophisticated look | Soft and comfortable for all-day wear
Phones and Tablets,Samsung Galaxy A17 Dual SIM 4G 128GB/6GB - Light Blue,Samsung,9699,"Model: Samsung Galaxy A17 4G | Technology: GSM / HSPA / LTE | Dimensions: 164.4 x 77.9 x 7.5 mm (6.47 x 3.07 x 0.30 in) | SIM Type: Nano-SIM | Type: 5000 mAh | Size: 6.7 inches, 110.2 cm2 (~86.0% screen-to-body ratio) | Resolution: 1080 x 2340 pixels, 19.5:9 ratio (~385 ppi density) | Chipset: Mediatek Helio G99 (6 nm) | CPU: Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55) | GPU: Mali-G57 MC2 | Card slot: microSDXC (uses shared SIM slot) | storage_capacity: 128GB | memory_capacity: 6GB | Color: Light Blue"
Phones and Tablets,Celebrat G6 Original - High Fidelity Stereo Sound Earphones - White,Celebrat,110,"Celebrat G6 High-Fidelity Stereo Earphones | Lightweight and Comfortable: Super light soft design for 24hrs wear. | 3.5mm jack; Speaker impedance: 1615%; Frequency Response Range: 20Hz-20KHz | Multifunction button; Unit size: 10mm (dynamic speaker) | Powerful, bass-driven stereo sound; Sensitivity: 96dB3dB | Optimized for MP3, iPod, iPhone, CD players, and portable gaming systems; Tangle-free cable"
Phones and Tablets,W&O X10S Multifunctional Sports Smartwatch - 46MM - Super AMOLED - Black,W&O,749,"Contact mobile to sync contacts | Record daily exercise data | Link to WeChat for payment via QR code | Measure heart rate, blood pressure, and blood oxygen | Includes 6 sports modes | AI-based Q&A system | Check sleep status nightly | Navigation services via Baidu Maps"
Phones and Tablets,Shockproof and High-quality Case Fully Protects for Xiaomi Redmi Note 15 - Transparent,Xiaomi,90,Not Available
Phones and Tablets,"Infinix Smart 10 X6725 Dual SIM, 3+3GB RAM, 64GB, 4G - Iris Blue",Infinix,5120,"Brand: Infinix | SIM: Dual SIM | OS: XOS | OS Version: XOS 15.1, Android 15 | Technology: 4G | SIM Card: Nano | Screen: 6.67 in | Resolution: HD+ (720 x 1600) | Chipset: Unisoc T7250 (12 nm) | CPU: Octa-core, Mali-G57 MC1 | Sensors: G-SENSOR, E-COMPASS, GYROSCOPE | LIGHT SENSOR, PROXIMITY SENSOR, FINGERPRINT, MOTOR, INFRARED BLASTER | Memory: 64 GB | RAM: 3+3GB RAM | Rear Camera: 8 MP | Front Camera: 8 MP | Video Resolution: 2K 30FPS, 1080P 30FPS/720P 30FPS | Battery: 5000 mAh, 15W wired | Color: Iris Blue | Country of Origin: Egypt | Warranty: 2 years"
Phones and Tablets,"Convertible Metal Fast Data Cable - 65W Fast Charging, Multiple Connectors",Convertible,89.99,"High-Speed Charging & Data Transfer: Up to 65W power for fast charging and efficient data synchronization. | Universal Compatibility: Supports USB A to C, USB C to C, USB C to Lightning, and USB A to Lightning connectors. | Durable Flat Braided Design: Made from flat braided nylon fiber for enhanced durability and flexibility. | Simultaneous Multi-Device Charging: Charge multiple devices at once without extra cables."
Phones and Tablets,"Cable 3 in 1 - 100W - with Light from USB to (Type C, Micro and iPhone) Compatible with all Smartphones by EL-TERND - Black",Cable,119.18,"Product Type: 3-in-1 Multi-Connector Charging Cable | Functions: One cable with a main input connector and three output connectors, allowing you to charge multiple devices from a single power source. | Input/Power Source Terminal: Standard USB Type-A male port (connects to a wall charger, power bank, or computer). | Output/Device Terminal (3 connectors): 1. Lightning (for iPhone and iPad) 2. USB-C 3. Micro-USB | 1. Lightning (for iPhone and iPad) | 2. USB-C | 3. Micro-USB | Power Output: Up to 100W (indicated by a ""100W"" label and a digital power strip on the center unit). | Cable: Durable braided, with a dark, textured finish. | Power Hub: Central power hub with a transparent window."
Phones and Tablets,Haino Teko RW-65 GT5 Pro Smartwatch With Large Screen AMOLED Display And 3 Pair Of Straps (Silver),Haino Teko,2575,Not Available
Phones and Tablets,Baseus Magnetic Mini Wireless Fast Charge Power Bank 10000mAh 30W with Built-In Type-C Cable – Black,Baseus,1999,"30W PD Fast Charging Charges iPhone 15 up to 55% in 30 minutes. | 10000mAh Capacity Reliable power for phones, tablets, and more. | Strong Magnetic Connection 13N secure snap-to-charge. | Compact & Portable Slim, pocket-friendly design with built-in Type-C cable."
Phones and Tablets,Sandisk 128GB Ultra MicroSDXC UHS-I Memory Card,Sandisk,1150,"Capacity 128Gb to capture, carry and keep it all | Fast transfer speeds of up to 100MB/s | Class 10 performance for Full HD video recording and playback | Waterproof, X-ray proof, temperature proof and shockproof"
Phones and Tablets,360 Degree Rotated And Extendable Mobile Stand For Broadcast,Degree,83.7,360 Degree Rotated Head | from 18Cm To 30Cm Extended Stand | Plastic base 12 cm | Made of the best plastic that will last you a lifetime
Phones and Tablets,iPhone 13 MagSafe Clear Acrylic Case – Magnetic iPhone 13 Cover – Wireless Charging Support – Shockproof – Slim Design – black,iPhone,139,Not Available
Phones and Tablets,"Oraimo Necklace Lite Wireless Headphones, OEB-311 - Mysterious Blue",Oraimo,810,Not Available
Phones and Tablets,Shockproof and High-quality Case Fully Protects for Xiaomi Redmi Note 15 Pro - Transparent,Xiaomi,99,Not Available
Phones and Tablets,"Samsung Galaxy A07 - 6.7"" inch 256GB/8GB Dual SIM 4G Mobile Phone - Light Violet",Samsung,9790,Not Available
Phones and Tablets,"Metal Stainless Steel Strap 22mm Strap Compatible With CMF By Nothing Watch Pro 2 Smartwatch 1.32 Inches, 22mm For - Smart Watch Band Bracelet - BLACK",Metal,170,"New and high quality | Easy to adjust the length to fit your wrist | All mesh bracelets passed Pulling Force Test | Contracted design style, with you life contracted and not simple. | More soft and comfortable"
Phones and Tablets,"KIn kL50 Sports Neckband Earphone with Display, Stereo Sound and Microphone By EL-TERND - Petrol Green",KIn,349.48,"General Specifications | Brand: Kin | Model: kL50 | Bluetooth: 5.2 CHIP | Battery lasts up to 48 hours | Supports memory card insertion | LED display to show charging percentage | Type-C port for charging | The Bluetooth neckband headset is a very comfortable and distinctive option. | The neckband design is lightweight and comfortable, suitable for extended use. Flexible and durable materials, with easy control on the neckband. | Excellent sound quality with environmental noise isolation technology. | Powerful bass and clear sound are suitable for calls and listening to music. | A high-quality built-in microphone supports clear calls with noise reduction technology during calls. | Integrated buttons on the neckband control volume, play/pause, and change tracks. The ability to answer or reject calls with the push of a button. | Compatible with all Bluetooth-enabled devices, such as smartphones, tablets, and computers. | Magnets in the earphones prevent tangling when not in use. | If you are looking for other shapes and designs, you can visit our store on Jumia, just click on the seller's name (EL-TERND) and you will find it at the best price"
Phones and Tablets,JOY ROOM JR-ZS255 Spider Stable Car Holder - 360° Rotation for One-Hand Operation,JOY ROOM,219,Brand: JOYROOM | Model: JR-ZS255 | Name: Spider Stable Car Holder | Material: ABS + Silica Gel | Dimensions: 100 * 116 * 53mm | Net Weight: 172g | Color: Black
Phones and Tablets,"AirPods Pro 2 with Wireless Charging Case, Noise Cancelling, Compatible with All Phones, White, Wireless, in Ear",AirPods,639.99,Not Available
Phones and Tablets,T800 Ultra 49MM-black,T800,289,"Body temperature monitoring, heart rate measurement, SpO2 monitoring, blood pressure monitoring, steps, distance, calories burned, active minutes, | Bluetooth calls (make and receive calls) | 1.9-inch high-resolution screen | Wireless charging | Sports mode, sleep monitoring, menstrual health monitoring, relaxation. | Battery capacity: 380 mAh | Receive alerts for missed calls, messages, calendar, SMS, SNS (Facebook, WhatsApp, LinkedIn, Instagram, Twitter), and Play Music"
Phones and Tablets,"Magnetic case compatible with Huawei Honor 400 Lite Pro, transparent military-grade shockproof cover, hard polycarbonate + liquid silicone by X Tech - Black",Huawei,199,Not Available
Phones and Tablets,Majentik Power Bank MJ-13 10000mAh black,Majentik,1100,"Capacity: 10000mAh | Port: 1 PD / 1 USB | Wireless: No | Material: Shock resistant plastic | Warranty: 1 year | Speed: 35W | LCD: Yes | Internal Cable: 1 PD cable | Color: Black, Yellow, Green, White | Other: Auto Stop Charging, Overheat Protection, Over-Ampere Protection"
Phones and Tablets,Anker Zolo 20W Type C Wall Charger Black | A2699L11,Anker,619,"20W Max Output : Get rapid charging for your devices with 20W maximum output. | Easily Portable : Small enough to carry anywhere, ensuring your devices stay charged on the move. | Universal Compatibility : Versatile charging for all your flagship phones, tablets, and more. | Stable and safe charging experience"
Phones and Tablets,VOOC 80W Fast Charger + Type-C Charging And Data Cable Compatible With Oppo And OnePlus Devices By EL-TERND - White,Oppo,319.18,"Power Output: 80W | Technology: SuperVOOC | Fast Charging: Yes | Contents: Charger head and Type-C charging cable | Compatibility: OPPO and OnePlus devices | Input Voltage: 100-240V, 50/60Hz | Connector Type: USB-A for charger, USB-A to USB-C for cable | Safety Features: Overvoltage, overcurrent, short-circuit protection, temperature control"
Phones and Tablets,Earldom PB-41 Power Bank 10000mAh with Digital Screen and Mobile Holder,Earldom,499,Power bank Earldom 10000mAh | Digital screen | 3-wire charging capability | Charge 3 phones at the same time | Includes a free mobile holder
Phones and Tablets,Haino Teko Smart Watch Buds HainoTeko12 Waterproof Smartwatch With Builtin Wireless Earbuds Large Screen AMOLED Display 3 Pair Straps and Charging Cable Designed for Mens Black,Haino Teko,2280,"2-in-1 Smartwatch with Built-in Wireless Earbuds Combines a high-tech smartwatch with hidden wireless earbuds, making it a versatile and compact gadget. | DISPLAY QUALITY: Large AMOLED screen delivers vibrant colours and clear visibility for effortless navigation through features | CUSTOMISATION OPTIONS: Includes 3 pairs of interchangeable straps for versatile styling to match different occasions | WATER RESISTANCE: Waterproof construction ensures durability and protection during daily activities | COMPLETE PACKAGE: Comes with charging cable and multiple strap options, providing everything needed for immediate use | INNOVATIVE DESIGN: Smartwatch features built-in wireless earbuds, combining two essential devices into one sleek wearable solution | Equipped with a high-capacity battery that provides up to 10 days of usage on a single charge under normal conditions. | Call & Message Alerts Receive notifications for calls, SMS, WhatsApp, and social media apps."
Phones and Tablets,Nabi Smart Watch GPS Track For Kids - Green,Nabi,750,Model : Z7A | cpu model : mt6261 | communication system : gsm | frequency band : 850mhz / 900mhz /1800mhz / 1900mhz quad band | screen : 1.44 inch ; IPS hd colored touch screen | resolution : 128*128 | bettery : 400mah lithium polymer bettery | internal memory : 32mb | cover material : plastic (abs+pc) | strap material : dow corning food grade silicone | watch size : 50.6mm*40.3mm*14.8mm | watch weight 42g
Phones and Tablets,Oraimo FreePods 3C-OEB-E104DC-black,Oraimo,1150,BT version: V5.3 | IPX5 waterproof - more sweat? No fear! | Low chip transition time transfers audio to right and left ears for a stable connection and flawless sound experience. | Battery life: up to 8 hours of play | Box provides an extra 28 hours of play
Phones and Tablets,"Mini USB to pin charging cable - Compatible with Nokia phones and rechargeable Bosto, Yuji, Hyun, and Wacom tablets - EL-TERND - 2 pieces - Black",Nokia,79.78,"Product Specifications | Product Type: USB Charging Cable | Input/Power Source Terminal: Standard USB Type A Male (the rectangular connector, typically connected to a computer, power adapter, or power bank) | Output/Device Terminal: Cylindrical DC Jack (a small cylindrical connector with a pin in the center, used for charging Nokia phones and various electronic devices such as speakers, small appliances, etc.) | Function: This cable is designed to power (charge) devices that use a cylindrical DC jack by drawing power from a standard USB Type A port. | If you're looking for other styles and designs, you can visit our store on Jumia. Simply click on the seller's name (EL-TERND) and you'll find it at the best price."
Phones and Tablets,"Honor Pad X9a 11.5 Inch 128GB 8GB RAM ,Single 4G - Gray With Flip Cover",Honor,12350,"11.5"" FullView display | 8GB RAM, 128GB storage | Slim and lightweight design | Powerful performance for multitasking | Long-lasting battery life"
Phones and Tablets,"Case for iPhone 13 Pro Max Case Magnetic Phone Case Compatible with MagSafe, Soft TPU Bumper Hard Translucent Matte Back Slim Fit Shockproof Protective Cover for Men Women Girls - Black",Case,179,Not Available
Phones and Tablets,YooKie YK 1130 Corded Headset - Pink,YooKie,69,Brand name: YooKie | Color: Pink | Model No: YK 1130 | Cable length: 1.2 m
Phones and Tablets,"Soft silicone and TPU cover for Infinix Note 50S, lightweight protective cover with a soft camera finish and shock absorption, stylish cover for Infinix Note 50S (black)",Infinix,149,Not Available
Phones and Tablets,"Haino Teko RW-68 Smartwatch, Gold and Black, Touchscreen, Waterproof, GPS Maps, Metal Strap for Men and Two Extra Strap",Haino Teko,1699,"ADVANCED TOUCH SCREEN: Colorful digital display supports GPS maps with user interface for navigation and control | Luxury design: Elegant gold and black construction with durable metal belt and two extra straps for versatility | Waterproof: Durable waterproof design for daily use in various conditions | Smart Features: Connect to phone to receive notifications and calls, while supporting tracking physical activity and health | Versatility: Perfect for sports and daily business with watch face customization, GPS tracking"
Phones and Tablets,"Charging Cable For Orimo Watches OSW-16, OSW-16P, OSW-22N. Smart Watch Black",Charging,170,"Good replacement, make charging more convenient wherever in home, office or travel. | Eco-friendly and high quality material, not easy to deform, durable for long time use. | Charge your device more securely when connected to USB power source on PC, Laptop and mobile phone. | Compact and lightweight Design, Convenient for travelers and business users."
Phones and Tablets,"Philips 2000 Series On-Ear Wireless Headphones TAH2209BK – Bluetooth 5.4, Multipoint, 25h Playtime, AI Noise Reduction Mic",Philips,1599,"32mm dynamic drivers for clear, powerful sound. | Bluetooth 5.4 for fast, stable connection. | Multipoint support (connect up to 2 devices). | Up to 25h playtime on a single charge. | AI Noise Reduction mic for clearer calls. | Lightweight and comfortable on-ear design."
Phones and Tablets,Sport Smart Watch Band Replacement Strap for Huawei Band 8 - Black,Huawei,140,"Easy to adjust the length to fit your wrist | All mesh bracelets passed Pulling Force Test | Contracted design style, with you life contracted and not simple. | More soft and comfortable"
Phones and Tablets,Honor X7d Dual SIM 4G 256GB/8GB - Desert Gold,Honor,13020,"Processor: Snapdragon 685 | CPU Speed: 4x2.8 GHz Cortex-A73 & 4x1.9 GHz Cortex-A53 | Process Technology: 6nm | Main Camera: 108 MP, f/1.8 | Secondary Camera: 2 MP, f/2.4 | Selfie Camera: 8 MP, f/2.2 | RAM: 8 GB | ROM: 256 GB | Capacity: 6500 mAh | Charging Power: 35W"
Phones and Tablets,"Awei AT9 Bluetooth Gaming Headset - Waterproof, Foldable, Stereo Sound With HD Microphone. Lightweight Foldable Body - Beige",Awei,695,"Bluetooth version: V5.4 | Support Protocol: Supports A2DP - AVCTPAVDTP, AVRCP, HFP, SPP, SMP, ATT GAP \ GATT \ RFCOMM \ SDP - L2CAP PROFILE | Call time: 24 hours | Music playback time: 25H | Charging time: 1.5h | Charging voltage: 5V | Bluetooth working frequency: 2402-2480MHz | Environmental temperature: -20/+60 C | Transmission distance: 12M | Battery capacity: 300mAh | Horn specifications | Driver unit: 40MM | Sensitivity: 113DB 3DB | Impedance: 32"
Phones and Tablets,"Earldom Original Earldom Business Wireless Headset BH70, Long Battery Life, Comfortable To Wear",Earldom,410,Brand: Earldom | Model No: BH-70 | Material: ABS | Wireless Version: BT 5.0 | Battery Capacity: 70mAh | Charging Time: About 2 hours | Talk/Music Time: 4 hours | Standby Time: 120 hours
Phones and Tablets,"Infinix Smart 10 Dual SIM , 3+3GB RAM , 64GB , 4G - TWILIGHT GOLD",Infinix,5120,"Brand: Infinix SIM: Dual SIM OS: XOS OS Version: XOS 15.1, Android 15 Technology: 4G SIM Card: Nano Screen: 6.67 in Resolution: HD+ (720 x 1600) Chipset: Unisoc T7250 (12 nm) CPU: Octa-core , Mali-G57 MC1 Sensors : G-SENSOR , E-COMPASS , GYROSCOPE | LIGHT SENSOR , PROXIMITY SENSOR , FINGERPRINT , MOTOR , INFRARED BLASTER Memory: 64 GB RAM: 3+3GB RAM Rear Camera : 8 MP Front Camera: 8 MP Video Resolution : 2K 30FPS, 1080P 30FPS/720P 30FPS Battery: 5000 mAh , 15W wired Color : TWILIGHT GOLD country of origin : Egypt warranty: 2 years"
Phones and Tablets,Vivo Y21d Dual SIM Coral Red 6GB RAM 128GB 4G- Middle East Version,Vivo,8599,6.68-inch HD+ display with 90Hz refresh rate for smooth visuals | 6GB RAM + 128GB internal storage with microSD expansion up to 2TB | Dual rear camera: 50MP main + 0.08MP sensor | 5MP front camera for selfies and video calls | Powered by Unisoc Octa-Core processor for reliable everyday performance | Dual SIM 4G support and standard connectivity options
Phones and Tablets,"Nokia 130 Dual-SIM , Black",Nokia,750,Not Available
Phones and Tablets,Samsung Galaxy A07 Dual SIM 4G 256GB/8GB - Light Violet,Samsung,9299,"Technology: GSM / HSPA / LTE | Dimensions: 167.4 x 77.4 x 7.6 mm (6.59 x 3.05 x 0.30 in) | SIM type: Nano-SIM | Type: 5000 mAh | Size: 6.7 inches, 108.4 cm2 (~83.6% screen-to-body ratio) | Resolution: 720 x 1600 pixels, 20:9 ratio (~262 ppi density) | Protection: N/A | OS: Android 15, up to 6 major Android upgrades, One UI 8 | Chipset: Mediatek Helio G99 (6 nm) | CPU: Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55) | GPU: Mali-G57 MC2 | Card slot: microSDXC (dedicated slot) | storage_capacity: 256GB | memory_capacity: 8GB | Color: Light Violet"
Phones and Tablets,iPhone 13/14 MagSafe Clear Acrylic Case – Magnetic iPhone 13/14 Cover – Wireless Charging Support – Shockproof – Slim Design – Pink,iPhone,169,Not Available
Phones and Tablets,Case for Oppo Reno15 5G / Oppo Reno 15 5G (6.59 inches) TPU Silicone Skin Protector – pink,Oppo,170,Not Available
Phones and Tablets,"Clear Case for Oppo Find X9 Pro, Shockproof Protective Case, Transparent Mobile Phone Case, Slim Cover, Thin Transparent Case, Anti-Scratch",Oppo,180,"Compatible with screen protector: The slim case offers excellent protection on the edge and back and can be combined with any type of screen protector. | Perfect fit: the cut-outs of all phone functions have been specially tailored to your mobile phone. Easy access to all device ports and buttons. | Best Service: If you have any problems with your purchase, please contact"
Phones and Tablets,Samsung Galaxy A07 Dual SIM 4G 128GB/4GB - Light Violet,Samsung,7457,Not Available
Phones and Tablets,Mi Mi In-Ear Headphones Basic - Black,Mi,255,Type: In-ear | Speaker Impedance: 32 Ohm | Jack Type: 3.5mm Nickel-plated | Rated Power: 5mW | Weight: 14g | Cable Length: 1.25m | Color: Black
Phones and Tablets,Infinix XBuds In-Ear - XE28 - ENC - White,Infinix,1099,Bluetooth Version: V5.3 | Charging Type: USB-C | Speaker Unit: 10mm | Frequency Response: 20Hz~20KHz | Bluetooth Range: 10m/33ft | Battery (earbud/case): 40/500mAh | Waterproof IPX4: IPX4 | Talk Time: 5 hours | Music Playtime: Up to 6.5 hours (ANC Off) (Totally 35 hours with the case)
